"","FIPS","State","County","PopDensity2010","Households","Pop2010","PCI","MetroNonMetro"
"1",1001,"AL","Autauga",91.8,21115,54571,29372,"Metro"
"2",1003,"AL","Baldwin",114.65,78622,182265,31203,"Metro"
"3",1005,"AL","Barbour",31.03,9186,27457,18461,"Nonmetro"
"4",1007,"AL","Bibb",36.81,6840,22915,20199,"Metro"
"5",1009,"AL","Blount",88.9,20600,57322,22656,"Metro"
"6",1011,"AL","Bullock",17.52,3609,10914,20346,"Nonmetro"
"7",1013,"AL","Butler",26.96,6708,20947,20430,"Nonmetro"
"8",1015,"AL","Calhoun",195.71,45033,118572,24706,"Metro"
"9",1017,"AL","Chambers",57.36,13516,34215,22827,"Nonmetro"
"10",1019,"AL","Cherokee",46.94,10606,25989,23356,"Nonmetro"
"11",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro"
"12",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro"
"13",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro"
"14",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro"
"15",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro"
"16",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro"
"17",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro"
"18",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro"
"19",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro"
"20",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro"
"21",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro"
"22",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro"
"23",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro"
"24",1047,"AL","Dallas",44.77,16336,43820,18910,"Nonmetro"
"25",1049,"AL","DeKalb",91.51,26132,71109,21004,"Nonmetro"
"26",1051,"AL","Elmore",128.22,29143,79303,27475,"Metro"
"27",1053,"AL","Escambia",40.55,13428,38319,18161,"Nonmetro"
"28",1055,"AL","Etowah",195.2,38777,104430,24065,"Metro"
"29",1057,"AL","Fayette",27.47,6947,17241,21862,"Nonmetro"
"30",1059,"AL","Franklin",50.02,11210,31704,19776,"Nonmetro"
"31",1061,"AL","Geneva",46.64,10479,26790,20471,"Metro"
"32",1063,"AL","Greene",13.98,2955,9045,14209,"Nonmetro"
"33",1065,"AL","Hale",24.47,5658,15760,20272,"Metro"
"34",1067,"AL","Henry",30.8,6669,17302,24069,"Metro"
"35",1069,"AL","Houston",175.13,39253,101547,25990,"Metro"
"36",1071,"AL","Jackson",49.38,20626,53227,21608,"Nonmetro"
"37",1073,"AL","Jefferson",592.53,260924,658466,30657,"Metro"
"38",1075,"AL","Lamar",24.08,5974,14564,21666,"Nonmetro"
"39",1077,"AL","Lauderdale",138.85,38514,92709,27189,"Metro"
"40",1079,"AL","Lawrence",49.72,12811,34339,23557,"Metro"
"41",1081,"AL","Lee",230.85,59373,140247,26960,"Metro"
"42",1083,"AL","Limestone",147.84,32126,82782,27699,"Metro"
"43",1085,"AL","Lowndes",15.78,4180,11299,19491,"Metro"
"44",1087,"AL","Macon",35.23,7637,21452,20125,"Nonmetro"
"45",1089,"AL","Madison",417.68,145256,334811,35526,"Metro"
"46",1091,"AL","Marengo",21.52,7768,21027,23056,"Nonmetro"
"47",1093,"AL","Marion",41.46,12212,30776,21391,"Nonmetro"
"48",1095,"AL","Marshall",164.39,34896,93019,23833,"Nonmetro"
"49",1097,"AL","Mobile",335.92,155831,412992,25215,"Metro"
"50",1099,"AL","Monroe",22.49,8149,23068,18890,"Nonmetro"
"51",1101,"AL","Montgomery",292.46,89835,229363,28008,"Metro"
"52",1103,"AL","Morgan",206.25,45646,119490,25907,"Metro"
"53",1105,"AL","Perry",14.72,3079,10591,13678,"Nonmetro"
"54",1107,"AL","Pickens",22.4,7530,19746,22417,"Metro"
"55",1109,"AL","Pike",48.95,11547,32899,21137,"Nonmetro"
"56",1111,"AL","Randolph",39.47,8643,22913,23247,"Nonmetro"
"57",1113,"AL","Russell",82.58,22740,52947,22055,"Metro"
"58",1115,"AL","St. Clair",132.29,32172,83593,24861,"Metro"
"59",1117,"AL","Shelby",248.54,78328,195085,36576,"Metro"
"60",1119,"AL","Sumter",15.23,5047,13763,15882,"Nonmetro"
"61",1121,"AL","Talladega",111.69,31407,82291,22498,"Nonmetro"
"62",1123,"AL","Tallapoosa",58.08,16448,41616,23655,"Nonmetro"
"63",1125,"AL","Tuscaloosa",147.27,72379,194656,26064,"Metro"
"64",1127,"AL","Walker",84.71,25036,67023,22772,"Metro"
"65",1129,"AL","Washington",16.28,6007,17581,22776,"Nonmetro"
"66",1131,"AL","Wilcox",13.13,3804,11670,16584,"Nonmetro"
"67",1133,"AL","Winston",39.94,9403,24484,21799,"Nonmetro"
"68",4001,"AZ","Apache",6.39,20395,71518,14499,"Nonmetro"
"69",4003,"AZ","Cochise",21.3,49250,131346,25436,"Metro"
"70",4005,"AZ","Coconino",7.22,47276,134421,26387,"Metro"
"71",4007,"AZ","Gila",11.26,21708,53597,22939,"Nonmetro"
"72",4009,"AZ","Graham",8.05,10782,37220,18113,"Nonmetro"
"73",4011,"AZ","Greenlee",4.58,3225,8437,25349,"Nonmetro"
"74",4012,"AZ","La Paz",4.55,8912,20489,21845,"Nonmetro"
"75",4013,"AZ","Maricopa",414.9,1520767,3817117,31697,"Metro"
"76",4015,"AZ","Mohave",15.04,85485,200186,24829,"Metro"
"77",4017,"AZ","Navajo",10.8,34407,107449,18333,"Nonmetro"
"78",4019,"AZ","Pima",106.7,400907,980263,28480,"Metro"
"79",4021,"AZ","Pinal",70.03,137286,375770,23653,"Metro"
"80",4023,"AZ","Santa Cruz",38.34,15430,47420,20324,"Nonmetro"
"81",4025,"AZ","Yavapai",25.98,96007,211033,28829,"Metro"
"82",4027,"AZ","Yuma",35.5,72463,195751,21178,"Metro"
"83",6001,"CA","Alameda",2043.62,572870,1510271,44283,"Metro"
"84",6003,"CA","Alpine",1.59,299,1175,29041,"Nonmetro"
"85",6005,"CA","Amador",64.06,14090,38091,30100,"Nonmetro"
"86",6007,"CA","Butte",134.44,86797,220000,27537,"Metro"
"87",6009,"CA","Calaveras",44.68,17417,45578,32494,"Nonmetro"
"88",6011,"CA","Colusa",18.61,7113,21419,27336,"Nonmetro"
"89",6013,"CA","Contra Costa",1465.25,392277,1049025,45524,"Metro"
"90",6015,"CA","Del Norte",28.43,9799,28610,22832,"Nonmetro"
"91",6017,"CA","El Dorado",106.01,69172,181058,40382,"Metro"
"92",6019,"CA","Fresno",156.17,304624,930450,23284,"Metro"
"93",6021,"CA","Glenn",21.4,10017,28122,21736,"Nonmetro"
"94",6023,"CA","Humboldt",37.73,54267,134623,26747,"Nonmetro"
"95",6025,"CA","Imperial",41.79,44057,174528,17590,"Metro"
"96",6027,"CA","Inyo",1.82,8083,18546,31540,"Nonmetro"
"97",6029,"CA","Kern",103.25,267913,839631,22553,"Metro"
"98",6031,"CA","Kings",110.1,42735,152982,21186,"Metro"
"99",6033,"CA","Lake",51.47,25966,64665,25404,"Nonmetro"
"100",6035,"CA","Lassen",7.68,9493,34895,21897,"Nonmetro"
"101",6037,"CA","Los Angeles",2419.64,3306109,9818605,32469,"Metro"
"102",6039,"CA","Madera",70.59,44759,150865,21394,"Metro"
"103",6041,"CA","Marin",485.12,105258,252409,69275,"Metro"
"104",6043,"CA","Mariposa",12.6,7700,18251,29776,"Nonmetro"
"105",6045,"CA","Mendocino",25.05,34090,87841,27395,"Nonmetro"
"106",6047,"CA","Merced",132.19,79606,255793,21634,"Metro"
"107",6049,"CA","Modoc",2.47,3660,9686,23235,"Nonmetro"
"108",6051,"CA","Mono",4.66,4847,14202,33421,"Nonmetro"
"109",6053,"CA","Monterey",126.52,126052,415057,28836,"Metro"
"110",6055,"CA","Napa",182.38,49032,136484,42677,"Metro"
"111",6057,"CA","Nevada",103.12,40904,98764,37145,"Nonmetro"
"112",6059,"CA","Orange",3807.68,1032373,3010232,39590,"Metro"
"113",6061,"CA","Placer",247.64,140661,348432,41508,"Metro"
"114",6063,"CA","Plumas",7.84,8047,20007,32710,"Nonmetro"
"115",6065,"CA","Riverside",303.84,718349,2189641,27142,"Metro"
"116",6067,"CA","Sacramento",1470.79,536029,1418788,31311,"Metro"
"117",6069,"CA","San Benito",39.8,17740,55269,31475,"Metro"
"118",6071,"CA","San Bernardino",101.47,630633,2035210,23956,"Metro"
"119",6073,"CA","San Diego",735.82,1118980,3095313,36156,"Metro"
"120",6075,"CA","San Francisco",17179.16,359673,805235,64157,"Metro"
"121",6077,"CA","San Joaquin",492.56,226727,685306,26145,"Metro"
"122",6079,"CA","San Luis Obispo",81.74,105317,269637,35832,"Metro"
"123",6081,"CA","San Mateo",1602.23,261969,718451,57375,"Metro"
"124",6083,"CA","Santa Barbara",154.98,144962,423895,34229,"Metro"
"125",6085,"CA","Santa Clara",1381.01,635525,1781642,52451,"Metro"
"126",6087,"CA","Santa Cruz",589.4,95756,262382,39001,"Metro"
"127",6089,"CA","Shasta",46.94,70473,177223,27983,"Metro"
"128",6091,"CA","Sierra",3.4,1241,3240,31972,"Nonmetro"
"129",6093,"CA","Siskiyou",7.15,19257,44900,28130,"Nonmetro"
"130",6095,"CA","Solano",503,149067,413344,33700,"Metro"
"131",6097,"CA","Sonoma",307.06,189339,483878,39929,"Metro"
"132",6099,"CA","Stanislaus",344.16,172682,514453,25101,"Metro"
"133",6101,"CA","Sutter",157.26,32360,94737,26070,"Metro"
"134",6103,"CA","Tehama",21.52,24025,63463,23126,"Nonmetro"
"135",6105,"CA","Trinity",4.34,5796,13786,25964,"Nonmetro"
"136",6107,"CA","Tulare",91.66,136106,442179,20421,"Metro"
"137",6109,"CA","Tuolumne",24.93,22427,55365,33685,"Nonmetro"
"138",6111,"CA","Ventura",446.69,271226,823318,36891,"Metro"
"139",6113,"CA","Yolo",197.94,73510,200849,32598,"Metro"
"140",6115,"CA","Yuba",114.2,26179,72155,23867,"Metro"
"141",8001,"CO","Adams",378.2,164353,441603,28897,"Metro"
"142",8003,"CO","Alamosa",21.37,6153,15445,21328,"Nonmetro"
"143",8005,"CO","Arapahoe",716.71,237559,572003,38972,"Metro"
"144",8007,"CO","Archuleta",8.95,5670,12084,31035,"Nonmetro"
"145",8009,"CO","Baca",1.48,1642,3788,23862,"Nonmetro"
"146",8011,"CO","Bent",4.3,1744,6499,14777,"Nonmetro"
"147",8013,"CO","Boulder",405.58,125894,294567,43831,"Metro"
"148",8014,"CO","Broomfield",1691.87,26721,55889,47016,"Metro"
"149",8015,"CO","Chaffee",17.57,7958,17809,29365,"Nonmetro"
"150",8017,"CO","Cheyenne",1.03,742,1836,25234,"Nonmetro"
"151",8019,"CO","Clear Creek",22.99,4640,9088,40655,"Metro"
"152",8021,"CO","Conejos",6.41,3068,8256,19545,"Nonmetro"
"153",8023,"CO","Costilla",2.87,1687,3524,20715,"Nonmetro"
"154",8025,"CO","Crowley",7.4,1194,5823,14988,"Nonmetro"
"155",8027,"CO","Custer",5.76,2083,4255,26976,"Nonmetro"
"156",8029,"CO","Delta",27.1,11882,30952,24886,"Nonmetro"
"157",8031,"CO","Denver",3922.6,294358,600158,41196,"Metro"
"158",8033,"CO","Dolores",1.93,740,2064,24505,"Nonmetro"
"159",8035,"CO","Douglas",339.74,117426,285465,51017,"Metro"
"160",8037,"CO","Eagle",30.99,17750,52197,41064,"Nonmetro"
"161",8039,"CO","Elbert",12.47,9046,23086,43349,"Metro"
"162",8041,"CO","El Paso",292.58,253379,622263,32348,"Metro"
"163",8043,"CO","Fremont",30.54,17163,46824,21965,"Nonmetro"
"164",8045,"CO","Garfield",19.13,21138,56389,32491,"Nonmetro"
"165",8047,"CO","Gilpin",36.3,2653,5441,48460,"Metro"
"166",8049,"CO","Grand",8.04,5823,14843,34717,"Nonmetro"
"167",8051,"CO","Gunnison",4.73,6643,15324,30127,"Nonmetro"
"168",8053,"CO","Hinsdale",0.75,387,843,34644,"Nonmetro"
"169",8055,"CO","Huerfano",4.22,3282,6711,25636,"Nonmetro"
"170",8057,"CO","Jackson",0.86,575,1394,25467,"Nonmetro"
"171",8059,"CO","Jefferson",699.47,230153,534543,41930,"Metro"
"172",8061,"CO","Kiowa",0.79,593,1398,24012,"Nonmetro"
"173",8063,"CO","Kit Carson",3.83,2977,8270,27471,"Nonmetro"
"174",8065,"CO","Lake",19.39,3353,7310,28062,"Nonmetro"
"175",8067,"CO","La Plata",30.34,21793,51334,37864,"Nonmetro"
"176",8069,"CO","Larimer",115.42,133527,299630,35390,"Metro"
"177",8071,"CO","Las Animas",3.25,6477,15507,25118,"Nonmetro"
"178",8073,"CO","Lincoln",2.12,1520,5467,16219,"Nonmetro"
"179",8075,"CO","Logan",12.35,8183,22709,25776,"Nonmetro"
"180",8077,"CO","Mesa",44.07,61033,146723,28518,"Metro"
"181",8079,"CO","Mineral",0.81,375,712,35229,"Nonmetro"
"182",8081,"CO","Moffat",2.91,5210,13795,27845,"Nonmetro"
"183",8083,"CO","Montezuma",12.58,10615,25535,25161,"Nonmetro"
"184",8085,"CO","Montrose",18.42,17125,41276,25803,"Nonmetro"
"185",8087,"CO","Morgan",21.99,10785,28159,24189,"Nonmetro"
"186",8089,"CO","Otero",14.92,7691,18831,20109,"Nonmetro"
"187",8091,"CO","Ouray",8.19,2194,4436,36138,"Nonmetro"
"188",8093,"CO","Park",7.39,7119,16206,35939,"Metro"
"189",8095,"CO","Phillips",6.46,1668,4442,29236,"Nonmetro"
"190",8097,"CO","Pitkin",17.67,7018,17148,56180,"Nonmetro"
"191",8099,"CO","Prowers",7.66,4963,12551,21612,"Nonmetro"
"192",8101,"CO","Pueblo",66.66,63762,159063,24257,"Metro"
"193",8103,"CO","Rio Blanco",2.07,2403,6666,27057,"Nonmetro"
"194",8105,"CO","Rio Grande",13.14,4504,11982,22413,"Nonmetro"
"195",8107,"CO","Routt",9.95,9552,23509,40727,"Nonmetro"
"196",8109,"CO","Saguache",1.93,2645,6108,22901,"Nonmetro"
"197",8111,"CO","San Juan",1.8,266,699,33984,"Nonmetro"
"198",8113,"CO","San Miguel",5.72,3441,7359,45396,"Nonmetro"
"199",8115,"CO","Sedgwick",4.34,1017,2379,25048,"Nonmetro"
"200",8117,"CO","Summit",46.02,9707,27994,38310,"Nonmetro"
"201",8119,"CO","Teller",41.92,10183,23350,34392,"Metro"
"202",8121,"CO","Washington",1.91,2030,4814,26680,"Nonmetro"
"203",8123,"CO","Weld",63.41,102101,252825,30626,"Metro"
"204",8125,"CO","Yuma",4.25,4051,10043,25846,"Nonmetro"
"205",9001,"CT","Fairfield",1467.19,340491,916829,55613,"Metro"
"206",9003,"CT","Hartford",1216.19,349064,894014,39260,"Metro"
"207",9005,"CT","Litchfield",206.32,73987,189927,42443,"Nonmetro"
"208",9007,"CT","Middlesex",448.62,66892,165676,45293,"Metro"
"209",9009,"CT","New Haven",1426.75,329857,862477,36678,"Metro"
"210",9011,"CT","New London",412.19,107402,274055,38109,"Metro"
"211",9013,"CT","Tolland",372.22,55232,152691,39668,"Metro"
"212",9015,"CT","Windham",230.89,44449,118428,31106,"Metro"
"213",12001,"FL","Alachua",282.66,97048,247336,27896,"Metro"
"214",12003,"FL","Baker",46.33,8625,27115,24070,"Metro"
"215",12005,"FL","Bay",222.62,70199,168852,28017,"Metro"
"216",12007,"FL","Bradford",97.02,8993,28520,20481,"Nonmetro"
"217",12009,"FL","Brevard",535,228888,543376,30987,"Metro"
"218",12011,"FL","Broward",1444.94,682088,1748066,31464,"Metro"
"219",12013,"FL","Calhoun",25.78,4556,14625,18921,"Nonmetro"
"220",12015,"FL","Charlotte",235.17,76150,159978,30528,"Metro"
"221",12017,"FL","Citrus",242.8,62762,141236,25983,"Metro"
"222",12019,"FL","Clay",315.81,73398,190865,29138,"Metro"
"223",12021,"FL","Collier",160.89,140942,321520,43256,"Metro"
"224",12023,"FL","Columbia",84.67,24985,67531,23901,"Nonmetro"
"225",12027,"FL","DeSoto",54.72,11996,34862,18311,"Nonmetro"
"226",12029,"FL","Dixie",23.29,6520,16422,20527,"Nonmetro"
"227",12031,"FL","Duval",1133.92,354387,864263,30012,"Metro"
"228",12033,"FL","Escambia",453.37,118740,297619,26730,"Metro"
"229",12035,"FL","Flagler",197.12,40629,95696,27689,"Metro"
"230",12037,"FL","Franklin",21.6,4297,11549,25037,"Nonmetro"
"231",12039,"FL","Gadsden",89.84,17080,46389,20158,"Metro"
"232",12041,"FL","Gilchrist",48.44,6511,16939,21379,"Metro"
"233",12043,"FL","Glades",15.98,4433,12884,21020,"Nonmetro"
"234",12045,"FL","Gulf",28.13,5359,15863,21255,"Metro"
"235",12047,"FL","Hamilton",28.8,4485,14799,15097,"Nonmetro"
"236",12049,"FL","Hardee",43.48,7772,27731,18257,"Nonmetro"
"237",12051,"FL","Hendry",33.95,12027,39140,18900,"Nonmetro"
"238",12053,"FL","Hernando",365.64,73541,172778,24551,"Metro"
"239",12055,"FL","Highlands",97.17,41026,98786,23722,"Metro"
"240",12057,"FL","Hillsborough",1204.87,516478,1229226,31173,"Metro"
"241",12059,"FL","Holmes",41.62,7016,19927,18574,"Nonmetro"
"242",12061,"FL","Indian River",274.48,57403,138028,35172,"Metro"
"243",12063,"FL","Jackson",54.2,16894,49746,18882,"Nonmetro"
"244",12065,"FL","Jefferson",24.68,5771,14761,23448,"Metro"
"245",12067,"FL","Lafayette",16.32,2095,8870,19870,"Nonmetro"
"246",12069,"FL","Lake",316.56,130190,297052,27052,"Metro"
"247",12071,"FL","Lee",788.71,271861,618754,31924,"Metro"
"248",12073,"FL","Leon",413.12,112918,275487,29754,"Metro"
"249",12075,"FL","Levy",36.49,16433,40801,22025,"Nonmetro"
"250",12077,"FL","Liberty",10.01,2381,8365,17197,"Nonmetro"
"251",12079,"FL","Madison",27.62,6682,19224,19223,"Nonmetro"
"252",12081,"FL","Manatee",434.54,143652,322833,32070,"Metro"
"253",12083,"FL","Marion",209.08,136514,331298,24570,"Metro"
"254",12085,"FL","Martin",269.23,63865,146318,40389,"Metro"
"255",12086,"FL","Miami-Dade",1315.49,870051,2496435,26838,"Metro"
"256",12087,"FL","Monroe",74.33,30982,73090,43477,"Nonmetro"
"257",12089,"FL","Nassau",113.03,31241,73314,35335,"Metro"
"258",12091,"FL","Okaloosa",194.38,77403,180822,31901,"Metro"
"259",12093,"FL","Okeechobee",52.02,13759,39996,19943,"Nonmetro"
"260",12095,"FL","Orange",1268.45,458613,1145956,28859,"Metro"
"261",12097,"FL","Osceola",202.41,99158,268685,21331,"Metro"
"262",12099,"FL","Palm Beach",670.2,548216,1320134,37998,"Metro"
"263",12101,"FL","Pasco",622.18,199227,464697,27786,"Metro"
"264",12103,"FL","Pinellas",3347.5,407720,916542,33478,"Metro"
"265",12105,"FL","Polk",334.9,231260,602095,23812,"Metro"
"266",12107,"FL","Putnam",102.2,28264,74364,19976,"Nonmetro"
"267",12109,"FL","St. Johns",316.39,86268,190039,41393,"Metro"
"268",12111,"FL","St. Lucie",485.71,112872,277789,25736,"Metro"
"269",12113,"FL","Santa Rosa",149.64,61345,151372,30904,"Metro"
"270",12115,"FL","Sarasota",682.62,180551,379448,39364,"Metro"
"271",12117,"FL","Seminole",1367.04,167304,422718,33419,"Metro"
"272",12119,"FL","Sumter",170.81,54636,93420,33629,"Metro"
"273",12121,"FL","Suwannee",60.35,15083,41551,21755,"Nonmetro"
"274",12123,"FL","Taylor",21.63,7356,22570,16919,"Nonmetro"
"275",12125,"FL","Union",63.78,3892,15535,15475,"Nonmetro"
"276",12127,"FL","Volusia",449.21,212985,494593,27272,"Metro"
"277",12129,"FL","Wakulla",50.75,11068,30776,24322,"Metro"
"278",12131,"FL","Walton",53.05,26432,55043,33731,"Metro"
"279",12133,"FL","Washington",42.72,8484,24896,18112,"Nonmetro"
"280",13001,"GA","Appling",35.96,6682,18236,20421,"Nonmetro"
"281",13003,"GA","Atkinson",24.68,2785,8375,18565,"Nonmetro"
"282",13005,"GA","Bacon",42.91,3966,11096,19634,"Nonmetro"
"283",13007,"GA","Baker",10.09,1385,3451,22864,"Metro"
"284",13009,"GA","Baldwin",177.32,16122,45720,20305,"Nonmetro"
"285",13011,"GA","Banks",79.26,6603,18395,20810,"Nonmetro"
"286",13013,"GA","Barrow",432.71,25319,69367,23638,"Metro"
"287",13015,"GA","Bartow",217.95,37351,100157,25712,"Metro"
"288",13017,"GA","Ben Hill",70.5,6569,17634,17563,"Nonmetro"
"289",13019,"GA","Berrien",42.68,7322,19286,18611,"Nonmetro"
"290",13021,"GA","Bibb",622.78,58010,155547,24409,"Metro"
"291",13023,"GA","Bleckley",60.51,4168,13063,18519,"Nonmetro"
"292",13025,"GA","Brantley",41.62,6564,18411,18904,"Metro"
"293",13027,"GA","Brooks",32.94,6350,16243,23421,"Metro"
"294",13029,"GA","Bryan",69.35,12636,30233,30892,"Metro"
"295",13031,"GA","Bulloch",104.36,26955,70217,21207,"Nonmetro"
"296",13033,"GA","Burke",28.19,8184,23316,21334,"Metro"
"297",13035,"GA","Butts",128.29,8157,23655,22360,"Metro"
"298",13037,"GA","Calhoun",23.88,1853,6694,13927,"Nonmetro"
"299",13039,"GA","Camden",82.4,19327,50513,28509,"Nonmetro"
"300",13043,"GA","Candler",45.25,3965,10998,18718,"Nonmetro"
"301",13045,"GA","Carroll",221.46,41150,110527,24155,"Metro"
"302",13047,"GA","Catoosa",394.32,24636,63942,26915,"Metro"
"303",13049,"GA","Charlton",15.73,3559,12171,19341,"Nonmetro"
"304",13051,"GA","Chatham",621.73,108151,265128,30664,"Metro"
"305",13053,"GA","Chattahoochee",45.3,2550,11267,23651,"Metro"
"306",13055,"GA","Chattooga",83.03,9098,26015,18209,"Nonmetro"
"307",13057,"GA","Cherokee",508.32,85825,214346,35199,"Metro"
"308",13059,"GA","Clarke",979.14,47224,116714,22589,"Metro"
"309",13061,"GA","Clay",16.29,1202,3183,16199,"Nonmetro"
"310",13063,"GA","Clayton",1832.48,92845,259424,20419,"Metro"
"311",13065,"GA","Clinch",8.5,2502,6798,16538,"Nonmetro"
"312",13067,"GA","Cobb",2026.45,277222,688078,38268,"Metro"
"313",13069,"GA","Coffee",73.65,14298,42356,19709,"Nonmetro"
"314",13071,"GA","Colquitt",83.61,15374,45498,19173,"Nonmetro"
"315",13073,"GA","Columbia",427.64,46840,124053,32509,"Metro"
"316",13075,"GA","Cook",75.77,6233,17212,19778,"Nonmetro"
"317",13077,"GA","Coweta",288.77,51308,127317,32542,"Metro"
"318",13079,"GA","Crawford",38.87,4637,12630,21102,"Metro"
"319",13081,"GA","Crisp",85.99,8329,23439,21581,"Nonmetro"
"320",13083,"GA","Dade",95.6,6070,16633,24028,"Metro"
"321",13085,"GA","Dawson",105.91,8711,22330,32646,"Metro"
"322",13087,"GA","Decatur",46.63,10153,27842,20397,"Nonmetro"
"323",13089,"GA","DeKalb",2585.72,277757,691893,34100,"Metro"
"324",13091,"GA","Dodge",43.95,7694,21796,18921,"Nonmetro"
"325",13093,"GA","Dooly",38.06,4861,14918,20259,"Nonmetro"
"326",13095,"GA","Dougherty",287.7,34780,94565,21180,"Metro"
"327",13097,"GA","Douglas",661.79,48968,132403,26621,"Metro"
"328",13099,"GA","Early",21.48,4082,11008,17598,"Nonmetro"
"329",13101,"GA","Echols",9.72,1559,4034,22883,"Metro"
"330",13103,"GA","Effingham",109.38,20489,52250,29795,"Metro"
"331",13105,"GA","Elbert",57.44,7491,20166,22593,"Nonmetro"
"332",13107,"GA","Emanuel",33.2,8392,22598,17981,"Nonmetro"
"333",13109,"GA","Evans",60.16,4006,11000,20537,"Nonmetro"
"334",13111,"GA","Fannin",61.24,10461,23682,26665,"Nonmetro"
"335",13113,"GA","Fayette",548.35,39753,106567,42126,"Metro"
"336",13115,"GA","Floyd",188.89,35633,96317,25058,"Metro"
"337",13117,"GA","Forsyth",783.46,73675,175511,41585,"Metro"
"338",13119,"GA","Franklin",84.45,8305,22084,21686,"Nonmetro"
"339",13121,"GA","Fulton",1748.05,400016,920581,43707,"Metro"
"340",13123,"GA","Gilmer",66.33,11645,28292,25812,"Nonmetro"
"341",13125,"GA","Glascock",21.44,1105,3082,21076,"Nonmetro"
"342",13127,"GA","Glynn",189.7,33777,79626,31493,"Metro"
"343",13129,"GA","Gordon",155.1,20294,55186,22448,"Nonmetro"
"344",13131,"GA","Grady",55.03,9037,25011,22442,"Nonmetro"
"345",13133,"GA","Greene",41.28,7004,15994,35844,"Nonmetro"
"346",13135,"GA","Gwinnett",1871.17,288724,805321,29474,"Metro"
"347",13137,"GA","Habersham",155.53,15195,43041,22018,"Nonmetro"
"348",13139,"GA","Hall",457.47,63931,179684,27625,"Metro"
"349",13141,"GA","Hancock",19.98,2991,9429,16713,"Nonmetro"
"350",13143,"GA","Haralson",102,11128,28780,24444,"Metro"
"351",13145,"GA","Harris",69.04,12158,32024,34511,"Metro"
"352",13147,"GA","Hart",108.49,10019,25213,22361,"Nonmetro"
"353",13149,"GA","Heard",39.98,4489,11834,21796,"Metro"
"354",13151,"GA","Henry",633.05,73826,203922,28274,"Metro"
"355",13153,"GA","Houston",372.53,56146,139900,28196,"Metro"
"356",13155,"GA","Irwin",26.92,3291,9538,18406,"Nonmetro"
"357",13157,"GA","Jackson",178.07,22034,60485,27115,"Nonmetro"
"358",13159,"GA","Jasper",37.75,5087,13900,19999,"Metro"
"359",13161,"GA","Jeff Davis",45.56,5270,15068,18042,"Nonmetro"
"360",13163,"GA","Jefferson",32.16,5609,16930,18764,"Nonmetro"
"361",13165,"GA","Jenkins",24.02,3409,8340,16089,"Nonmetro"
"362",13167,"GA","Johnson",32.94,3361,9980,20773,"Nonmetro"
"363",13169,"GA","Jones",72.78,10510,28669,25725,"Metro"
"364",13171,"GA","Lamar",99.82,6368,18317,20874,"Metro"
"365",13173,"GA","Lanier",54.4,3724,10078,18800,"Metro"
"366",13175,"GA","Laurens",60,17183,48434,20655,"Nonmetro"
"367",13177,"GA","Lee",79.54,10354,28298,28612,"Metro"
"368",13179,"GA","Liberty",129.55,23232,63453,21430,"Metro"
"369",13181,"GA","Lincoln",38.01,3424,7996,26324,"Metro"
"370",13183,"GA","Long",36.13,5601,14464,21695,"Metro"
"371",13185,"GA","Lowndes",220.2,40472,109233,23077,"Metro"
"372",13187,"GA","Lumpkin",105.91,11649,29966,24790,"Nonmetro"
"373",13189,"GA","McDuffie",84.96,8103,21875,21384,"Metro"
"374",13191,"GA","McIntosh",33.78,6033,14333,27030,"Metro"
"375",13193,"GA","Macon",36.79,4673,14740,15924,"Nonmetro"
"376",13195,"GA","Madison",99.61,10712,28120,24292,"Metro"
"377",13197,"GA","Marion",23.89,3331,8742,22478,"Metro"
"378",13199,"GA","Meriwether",43.88,8151,21992,20060,"Metro"
"379",13201,"GA","Miller",21.69,2300,6125,21746,"Nonmetro"
"380",13205,"GA","Mitchell",45.89,7889,23498,17514,"Nonmetro"
"381",13207,"GA","Monroe",66.78,9803,26424,34669,"Metro"
"382",13209,"GA","Montgomery",38.09,3039,9123,22317,"Nonmetro"
"383",13211,"GA","Morgan",51.44,6656,17868,30587,"Metro"
"384",13213,"GA","Murray",115.04,14081,39628,20618,"Metro"
"385",13215,"GA","Muscogee",877.53,72924,189885,25318,"Metro"
"386",13217,"GA","Newton",367.27,36626,99958,24426,"Metro"
"387",13219,"GA","Oconee",178.02,13093,32808,41671,"Metro"
"388",13221,"GA","Oglethorpe",33.94,5621,14899,23027,"Metro"
"389",13223,"GA","Paulding",455.85,52389,142324,27855,"Metro"
"390",13225,"GA","Peach",184.3,10103,27695,22767,"Metro"
"391",13227,"GA","Pickens",126.83,11841,29431,30567,"Metro"
