"","FIPS","State","County","PopDensity2010","Households","Pop2010","PCI","MetroNonMetro","Date","Cases","Deaths","DateAsInteger","Impact"
"27937",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-23,30,1,18375,"Medium"
"27938",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-15,21,0,18367,"Medium"
"27939",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-17,28,0,18369,"Medium"
"27940",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-09,10,0,18361,"Medium"
"27941",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-20,29,0,18372,"Medium"
"27942",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-19,36,0,18371,"Medium"
"27943",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-24,35,1,18376,"Medium"
"27944",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-08,10,0,18360,"Medium"
"27945",39141,"OH","Ross",113.27,28747,78064,23756,"Nonmetro",2020-04-07,9,0,18359,"Medium"
"27946",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-06,5,0,18358,"Medium"
"27947",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-07,5,0,18359,"Medium"
"27948",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-11,10,2,18363,"Medium"
"27949",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-04,5,0,18356,"Medium"
"27950",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-08,5,1,18360,"Medium"
"27951",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-03,5,0,18355,"Medium"
"27952",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-10,7,1,18362,"Medium"
"27953",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-23,20,2,18375,"Medium"
"27954",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-24,20,2,18376,"Medium"
"27955",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-09,7,1,18361,"Medium"
"27956",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-18,17,2,18370,"Medium"
"27957",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-19,18,2,18371,"Medium"
"27958",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-12,11,2,18364,"Medium"
"27959",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-13,12,2,18365,"Medium"
"27960",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-14,13,2,18366,"Medium"
"27961",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-05,5,0,18357,"Medium"
"27962",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-22,17,2,18374,"Medium"
"27963",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-17,16,2,18369,"Medium"
"27964",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-20,17,2,18372,"Medium"
"27965",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-21,17,2,18373,"Medium"
"27966",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-16,14,2,18368,"Medium"
"27967",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-02,5,0,18354,"Medium"
"27968",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-01,5,0,18353,"Medium"
"27969",39143,"OH","Sandusky",149.21,23562,60944,26256,"Nonmetro",2020-04-15,13,2,18367,"Medium"
"27970",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-24,6,0,18376,"Medium"
"27971",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-21,6,0,18373,"Medium"
"27972",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-20,6,0,18372,"Medium"
"27973",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-22,6,0,18374,"Medium"
"27974",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-23,6,0,18375,"Medium"
"27975",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-18,7,0,18370,"Medium"
"27976",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-19,9,0,18371,"Medium"
"27977",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-16,5,0,18368,"Medium"
"27978",39145,"OH","Scioto",130.28,30086,79499,23042,"Nonmetro",2020-04-17,5,0,18369,"Medium"
"27979",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-14,10,1,18366,"Medium"
"27980",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-20,13,1,18372,"Medium"
"27981",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-09,7,1,18361,"Medium"
"27982",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-13,9,1,18365,"Medium"
"27983",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-19,12,1,18371,"Medium"
"27984",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-12,9,1,18364,"Medium"
"27985",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-10,8,1,18362,"Medium"
"27986",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-18,11,1,18370,"Medium"
"27987",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-07,6,1,18359,"Medium"
"27988",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-17,11,1,18369,"Medium"
"27989",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-15,11,1,18367,"Medium"
"27990",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-16,11,1,18368,"Medium"
"27991",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-11,8,1,18363,"Medium"
"27992",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-21,11,1,18373,"Medium"
"27993",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-22,11,1,18374,"Medium"
"27994",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-08,6,1,18360,"Medium"
"27995",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-23,11,1,18375,"Medium"
"27996",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-05,6,1,18357,"Medium"
"27997",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-06,6,1,18358,"Medium"
"27998",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-04,5,1,18356,"Medium"
"27999",39147,"OH","Seneca",102.98,21652,56745,25555,"Nonmetro",2020-04-24,12,1,18376,"Medium"
"28000",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-08,19,0,18360,"Medium"
"28001",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-15,27,0,18367,"Medium"
"28002",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-17,28,0,18369,"Medium"
"28003",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-18,28,0,18370,"Medium"
"28004",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-07,18,0,18359,"Medium"
"28005",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-06,17,0,18358,"Medium"
"28006",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-21,28,0,18373,"Medium"
"28007",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-10,24,0,18362,"Medium"
"28008",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-03-31,5,0,18352,"Medium"
"28009",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-14,27,0,18366,"Medium"
"28010",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-02,6,0,18354,"Medium"
"28011",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-03,7,0,18355,"Medium"
"28012",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-19,29,0,18371,"Medium"
"28013",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-20,28,0,18372,"Medium"
"28014",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-09,21,0,18361,"Medium"
"28015",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-23,30,0,18375,"Medium"
"28016",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-11,25,0,18363,"Medium"
"28017",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-12,27,0,18364,"Medium"
"28018",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-16,28,0,18368,"Medium"
"28019",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-13,27,0,18365,"Medium"
"28020",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-24,30,0,18376,"Medium"
"28021",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-01,6,0,18353,"Medium"
"28022",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-04,10,0,18356,"Medium"
"28023",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-05,12,0,18357,"Medium"
"28024",39149,"OH","Shelby",121.23,18643,49423,29008,"Nonmetro",2020-04-22,30,0,18374,"Medium"
"28025",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-25,13,2,18346,"Medium"
"28026",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-01,52,3,18353,"Medium"
"28027",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-23,13,1,18344,"Medium"
"28028",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-27,22,2,18348,"Medium"
"28029",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-03,79,4,18355,"Medium"
"28030",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-24,13,1,18345,"Medium"
"28031",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-02,67,3,18354,"Medium"
"28032",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-04,92,5,18356,"Medium"
"28033",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-26,16,2,18347,"Medium"
"28034",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-05,95,5,18357,"Medium"
"28035",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-06,109,7,18358,"Medium"
"28036",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-07,110,7,18359,"Medium"
"28037",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-19,5,0,18340,"Medium"
"28038",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-20,237,25,18372,"Medium"
"28039",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-09,120,8,18361,"Medium"
"28040",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-19,224,24,18371,"Medium"
"28041",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-30,44,2,18351,"Medium"
"28042",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-31,45,3,18352,"Medium"
"28043",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-20,6,0,18341,"Medium"
"28044",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-21,8,0,18342,"Medium"
"28045",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-22,10,0,18343,"Medium"
"28046",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-08,114,7,18360,"Medium"
"28047",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-28,25,2,18349,"Medium"
"28048",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-11,133,11,18363,"Medium"
"28049",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-03-29,29,2,18350,"Medium"
"28050",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-13,167,12,18365,"Medium"
"28051",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-14,171,17,18366,"Medium"
"28052",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-18,221,23,18370,"Medium"
"28053",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-21,251,28,18373,"Medium"
"28054",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-24,294,34,18376,"Medium"
"28055",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-10,125,11,18362,"Medium"
"28056",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-23,290,30,18375,"Medium"
"28057",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-16,204,21,18368,"Medium"
"28058",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-17,210,22,18369,"Medium"
"28059",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-15,176,17,18367,"Medium"
"28060",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-12,154,11,18364,"Medium"
"28061",39151,"OH","Stark",652.89,152649,375586,28434,"Metro",2020-04-22,266,28,18374,"Medium"
"28062",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-16,310,16,18368,"Medium"
"28063",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-20,10,0,18341,"Medium"
"28064",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-15,294,15,18367,"Medium"
"28065",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-22,23,0,18343,"Medium"
"28066",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-24,460,35,18376,"Medium"
"28067",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-23,447,32,18375,"Medium"
"28068",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-21,15,0,18342,"Medium"
"28069",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-14,273,15,18366,"Medium"
"28070",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-11,243,14,18363,"Medium"
"28071",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-12,257,14,18364,"Medium"
"28072",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-17,323,17,18369,"Medium"
"28073",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-18,340,20,18370,"Medium"
"28074",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-19,350,21,18371,"Medium"
"28075",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-20,370,24,18372,"Medium"
"28076",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-27,65,3,18348,"Medium"
"28077",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-19,6,0,18340,"Medium"
"28078",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-23,28,0,18344,"Medium"
"28079",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-09,221,12,18361,"Medium"
"28080",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-26,50,0,18347,"Medium"
"28081",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-06,189,10,18358,"Medium"
"28082",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-24,36,0,18345,"Medium"
"28083",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-25,43,0,18346,"Medium"
"28084",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-22,415,30,18374,"Medium"
"28085",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-30,118,5,18351,"Medium"
"28086",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-07,199,12,18359,"Medium"
"28087",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-08,211,12,18360,"Medium"
"28088",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-13,262,15,18365,"Medium"
"28089",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-10,235,13,18362,"Medium"
"28090",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-28,79,4,18349,"Medium"
"28091",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-29,99,5,18350,"Medium"
"28092",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-21,385,28,18373,"Medium"
"28093",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-02,155,7,18354,"Medium"
"28094",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-03,165,7,18355,"Medium"
"28095",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-01,144,7,18353,"Medium"
"28096",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-03-31,131,5,18352,"Medium"
"28097",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-05,184,9,18357,"Medium"
"28098",39153,"OH","Summit",1312.62,224385,541781,32055,"Metro",2020-04-04,184,7,18356,"Medium"
"28099",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-20,249,20,18372,"Medium"
"28100",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-02,63,6,18354,"Medium"
"28101",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-01,58,3,18353,"Medium"
"28102",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-17,213,15,18369,"Medium"
"28103",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-19,237,19,18371,"Medium"
"28104",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-18,231,16,18370,"Medium"
"28105",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-08,126,8,18360,"Medium"
"28106",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-21,257,21,18373,"Medium"
"28107",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-24,278,23,18376,"Medium"
"28108",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-16,203,14,18368,"Medium"
"28109",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-03,72,7,18355,"Medium"
"28110",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-22,261,21,18374,"Medium"
"28111",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-23,272,22,18375,"Medium"
"28112",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-10,149,8,18362,"Medium"
"28113",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-11,155,8,18363,"Medium"
"28114",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-12,168,8,18364,"Medium"
"28115",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-13,174,10,18365,"Medium"
"28116",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-29,36,2,18350,"Medium"
"28117",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-30,42,2,18351,"Medium"
"28118",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-31,50,2,18352,"Medium"
"28119",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-09,132,8,18361,"Medium"
"28120",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-04,90,6,18356,"Medium"
"28121",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-05,89,7,18357,"Medium"
"28122",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-26,12,1,18347,"Medium"
"28123",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-07,110,8,18359,"Medium"
"28124",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-28,27,2,18349,"Medium"
"28125",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-14,187,13,18366,"Medium"
"28126",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-15,199,13,18367,"Medium"
"28127",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-25,9,0,18346,"Medium"
"28128",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-03-27,17,1,18348,"Medium"
"28129",39155,"OH","Trumbull",340.15,86163,210312,26116,"Metro",2020-04-06,102,8,18358,"Medium"
"28130",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-02,16,0,18354,"Medium"
"28131",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-01,14,0,18353,"Medium"
"28132",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-03-29,5,0,18350,"Medium"
"28133",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-03-28,5,0,18349,"Medium"
"28134",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-03-31,9,0,18352,"Medium"
"28135",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-03,17,0,18355,"Medium"
"28136",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-10,26,0,18362,"Medium"
"28137",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-05,20,0,18357,"Medium"
"28138",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-06,23,0,18358,"Medium"
"28139",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-07,23,0,18359,"Medium"
"28140",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-08,26,0,18360,"Medium"
"28141",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-03-30,7,0,18351,"Medium"
"28142",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-09,26,0,18361,"Medium"
"28143",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-04,19,0,18356,"Medium"
"28144",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-17,31,0,18369,"Medium"
"28145",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-21,34,0,18373,"Medium"
"28146",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-23,42,0,18375,"Medium"
"28147",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-24,42,0,18376,"Medium"
"28148",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-12,27,0,18364,"Medium"
"28149",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-16,29,0,18368,"Medium"
"28150",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-19,31,0,18371,"Medium"
"28151",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-18,31,0,18370,"Medium"
"28152",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-15,28,0,18367,"Medium"
"28153",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-20,32,0,18372,"Medium"
"28154",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-13,28,0,18365,"Medium"
"28155",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-22,38,0,18374,"Medium"
"28156",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-11,26,0,18363,"Medium"
"28157",39157,"OH","Tuscarawas",163.1,36817,92582,26034,"Nonmetro",2020-04-14,28,0,18366,"Medium"
"28158",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-10,10,0,18362,"Medium"
"28159",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-04,7,0,18356,"Medium"
"28160",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-03,5,0,18355,"Medium"
"28161",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-09,9,0,18361,"Medium"
"28162",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-17,12,0,18369,"Medium"
"28163",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-05,8,0,18357,"Medium"
"28164",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-24,17,0,18376,"Medium"
"28165",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-08,8,0,18360,"Medium"
"28166",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-07,8,0,18359,"Medium"
"28167",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-16,11,0,18368,"Medium"
"28168",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-12,10,0,18364,"Medium"
"28169",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-20,13,0,18372,"Medium"
"28170",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-15,11,0,18367,"Medium"
"28171",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-22,16,0,18374,"Medium"
"28172",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-13,11,0,18365,"Medium"
"28173",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-11,10,0,18363,"Medium"
"28174",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-19,12,0,18371,"Medium"
"28175",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-23,16,0,18375,"Medium"
"28176",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-14,11,0,18366,"Medium"
"28177",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-18,12,0,18370,"Medium"
"28178",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-21,16,0,18373,"Medium"
"28179",39159,"OH","Union",121.14,19546,52300,34691,"Metro",2020-04-06,8,0,18358,"Medium"
"28180",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-04-19,112,9,18371,"Medium"
"28181",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-04-24,128,10,18376,"Medium"
"28182",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-04-20,116,9,18372,"Medium"
"28183",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-03-23,5,0,18344,"Medium"
"28184",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-03-24,7,0,18345,"Medium"
"28185",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-04-11,74,0,18363,"Medium"
"28186",39165,"OH","Warren",529.99,81859,212693,39448,"Metro",2020-04-17,93,5,18369,"Medium"
